Unnamed: 0,sentiment,confidence,label,Content
578,0,0.9999402761459352,Negative,baru pertama make ngecewain banget udang booking tiket kereta udah bain war tiket udah bayar ga verifikasi astagfirullah
3954,0,0.999926209449768,Negative,bos ku kepa buka aplikasi padahal sangat butuh uang
1437,1,0.768531084060669,Positive,dev tambah metode bayar pake aplikasi bayar gampang oakai apk uang ribet
5021,0,0.9999301433563232,Negative,error rugi pemberitahuan sistem kacau sangat sulit bicara customer service semua jawab tanya mohon tunggu hari tiket masalah
4133,0,0.999896764755249,Negative,layan bagus cepat mudah akses
6373,0,0.99982351064682,Negative,awal th beli tiket palu palangka raya nominal jt tiket batal dr pihak maskapai yg salah pihak maskapai tiket refound kembali dana slama bln informasi cs dana jt baru td cm kembali jt aja sisa aplikasi banyak korupsi jangan pakai aplikasi tipu aplikasi tipu
5230,0,0.9999171495437622,Negative,hai aplikasi buka lebih menit tampil tahun terus mau buka update baik hp restart shut down buka terima kasih
5625,0,0.9999271631240844,Negative,update kok jadi lot alias lambat buka jadwal tiket pesawat loudingnya muter lebih baik yg belum
4508,1,0.999521017074585,Positive,jadi lebih simpel mudah atur akomodasi saat pergi
36,0,0.9998531341552734,Negative,bagus cepat layan nya tiket cari
1680,0,0.999913215637207,Negative,rasa prank awal isi data harga gk ubah klik bayar kok tiba harga naik gk kira dear castumer pleaseee jgn percaya klo tiket murah
2526,0,0.9999371767044068,Negative,terlalu banyak masalah nie travel loka mo refund aj susah minta ampun kata satu jam belum gilir coba gagu sistem aduh tau tau waktu refund habis siet dulu hampir sama kapok pake travel loka kapok jangan lh mikir dlu kalo kapok gak pakai apl
936,1,0.9987144470214844,Positive,terima kasih maybank ku buat booking
3180,0,0.9998983144760132,Negative,lebaran tahun order bus yg datang g sesuai pesan kasih bus yg jelek
1481,0,0.9998750686645508,Negative,terima kasih sangat bantu sekali jalan travoloka
3299,0,0.9748080968856812,Negative,pertama pake moga jalan lancar
3349,0,0.9998077750205994,Negative,level borzen prioritas tetap pesan hotel tiket sms otp mohon baik sistem knapa sms otp
6216,0,0.9999147653579712,Negative,pesan februari bayar ubah jadi maret
4379,0,0.9998264908790588,Negative,baru mendownload aplikasi coba buka aplikasi knp harga yg tera dlm usd euro australia sedia rupiah jadi bingung ira harga karna kurs naik turun jadi gak tau berapa budget yg sedia beli tiket pesawat
1718,1,0.98796808719635,Positive,okey bngt cepat dam sangat bantu tkd full
4505,0,0.9999285936355592,Negative,bus penuh engga hapus tawar terus gilir isi data bus penuh hari tawar kondisi bus tumpang yg sdh penuh remove
4250,0,0.9999126195907592,Negative,masalah refund tiket pesawat lempar pihak maskpai hubung cs pihak maskapai kata maskapai udah selesai proses refund dana transfer credit tanya balik kata nunggu duit maskapai muter mulu gak selesai
3485,0,0.9999268054962158,Negative,mau refun gak pdhl hotel tutup trus gimana udah jauh dtg malah gak nginep
1828,0,0.9997137188911438,Negative,perfectee e e r e vvb
2644,1,0.999099850654602,Positive,kali kali guna beli tiket pesawat hotel walaupun mungkin sedikit lebih mahal banding aplikasi layan bagus jujur refund reschedule cepat baik
6440,0,0.9997166991233826,Negative,tingkat pelayanann murah harga tiket
3142,0,0.9999347925186156,Negative,beli tiket bus tanggal jogja jakarta tera langsung tiba agen tolak daftar telpon cs suruh nunggu menit habis gak lanjut tiba tiba pihak agen bus bilang berangkat tanggal sampe klaten oper bus kapok
2621,0,0.9999290704727172,Negative,taiii laggg trus klo mau cek rute
1948,0,0.9766361117362976,Negative,mudah gampang mesan aman percaya kalo tambah diskon guna lama terima kasih
4380,0,0.8763477802276611,Negative,paylater tuju guna masalah aman terus jadi buat apa min dissapointed
2479,0,0.999903678894043,Negative,pilih bayar sangat sedikit mgkn bsa dtmbhkn ovo gopay kredivo
4942,0,0.999929428100586,Negative,parah udah bayar paylater jatoh tempo gilir mau pake virtual number gagal terus kemaren aneh apk bayar tepat waktu malah gagal terus pas mau pake
4872,0,0.9999219179153442,Negative,bagaimana ni udah beli tiket pesawat bayar bayar hasil status nya proses beli tunda tanggung jawab dong balikin uang nya
4144,0,0.9999324083328248,Negative,sangat bantu terima kasih ldr jalan trus biar blom gajih
3811,0,0.9998313188552856,Negative,sinkron dgn hotel plaza inn kendari
1430,0,0.999936819076538,Negative,cara hubung cs nya gimana lasum direspon misal masalah
2395,0,0.9999195337295532,Negative,bus am trans d tindak lanjut kena tipu sama org agen minta uang admin rb org komplen dgn tugas d pulogebang kata hnya akal an org agen mnta lg uang nya g d ksih biar allah yg balas amp kturunan hidup susah aamiin dah gtu bis nya jelek bgttt harus brgkt jam bis ngaret jm stgh bru dtg bis jg kotor ac g asa selimut bantal g pgangan kursi pda rusak dgn hrg rb dah kya naik angkot jgn prnh naik am trans klo g akn mnysal
5346,0,0.9999074935913086,Negative,sya ganti hp login kode verifikasi tdk masuk email sdh sy ulang kali hasil sama tdk kode verifikasi otp yg masuk mhn pencerahanya
1372,1,0.9997473359107972,Positive,transaksi mudah pasti berangkat aman terimakasih
3524,0,0.9997262358665466,Negative,cantum nama po bus lebih baik kroscek dulu usaha yg sangkut tanggal berangkat klo kyk gin rugi mau reschedule refund susah
2830,0,0.9999388456344604,Negative,parah layan nya sekarang bayar tunda terus cs nya leleeeeeeeeeettttt nerima komplenan kapokk akhir pake
2634,1,0.9996215105056764,Positive,keren sangat bantu waktu buntu
3822,0,0.9998791217803956,Negative,aplikasi mudah lalu mesan online kendala jarak waktu harga kompetitif jangkau recommended banget
3532,1,0.9980223178863524,Positive,sangat bantu puas layan mudah transaksi qris mungkin kembang guna transaksi lain
5343,0,0.9998949766159058,Negative,mahal banget skrang terbang beli tiket
5204,0,0.9999330043792723,Negative,jangan percaya sama promo nya anggota udah lama kendala promo gk dipake bayar bilang kuota kupon batas padahal kuota ratus promonya sgt tipu hati lapor lewat chat sama sekali gk solusi sy sangat kecewa
5341,1,0.9548699855804444,Positive,sangat bantu proses sangat cepat
5219,0,0.9999219179153442,Negative,playlater pakai padahal limit rp playlater hoak
5903,0,0.999880313873291,Negative,login tiap tutup buka aplikasi
5979,1,0.9996498823165894,Positive,aplikasi yg sangat bantu segala
3198,0,0.9999258518218994,Negative,sorry kali sangat kecewa layan sedia travel kecewa apa jabar aplikasi lebih kecewa beri tindak tegas sedia layan selaku wadah agen jalan beri sanksi tegas agen maksimal beri layan sama sekali dapat solusi jalan rasa sangat kecewa cukup jalan shuttle bus pertama akhir
315,0,0.999918818473816,Negative,ngajuin komplain beberapa kali tiba cari sama pesan hapus wkwkwk uang ku ga gais
4262,0,0.9999346733093262,Negative,kelas layan chat costumer nya jelek bgt
2920,0,0.9999223947525024,Negative,sdh beberapa kali hapus aplikasi download hilang tumpang tindih tulis angka cari harga tiket pesawat tetap sama tumpang tindih gitu
5749,0,0.9999178647994996,Negative,gak sen tiket bioskop menu bioskoo padahal dulu
2404,1,0.999622106552124,Positive,the world is in your hand
5362,1,0.999854564666748,Positive,kereeennnn bgt topp payleter nya jg membantuuuu
229,0,0.9999055862426758,Negative,mau bayar tagih paylater saat masuk menu bayar mala kluar menu utama coba terus terus tetap sperti akhir coba reset hapus nya donlod login akun yg sama mala suruh dftar paylater lagi gimana tagih bagaimana kok gajelas bnget gin
524,1,0.9997585415840148,Positive,booking pesan tiket lebih mudah sungguh sangat bantu
4129,0,0.9999254941940308,Negative,koq sll eror slma versi baru susah bgt sih
3372,0,0.9999098777770996,Negative,app makin lama makin profesional mulai ragu layan
5887,0,0.9998053908348083,Negative,sangat bantu sekali buka paylter nya terang coba ulang
2963,0,0.9999096393585204,Negative,masa bayar ontime limit diturunin gak logis lahh mungkin nyari yg bayar jelek kali baru kasih limit
4431,1,0.9982117414474488,Positive,trimkasih cek in jadi lebih mudah setia guna tahun an
1841,0,0.947191596031189,Negative,sangat mudah banyak bantu terimakasih
6191,0,0.999864935874939,Negative,resecdhule kena biaya posisi sy sakit keluar biaya
1336,0,0.9999083280563354,Negative,donk kembali dana jangan lamaaa bayar pake duit duit perlu buat beli tiket baru maskapai enak aja cancel terbang refund lamaaa
1475,0,0.9999089241027832,Negative,sangat kecewa sangat baik aplikasi
3792,0,0.9999314546585084,Negative,apaansi niat download app gra liat sosmed pakai paylater eh ajuin paylater gabisa beda wajah gimana apa kurang makeup gaje lahhh dulu punya ortu refund nya jg susahhh mending app sblh ga recommended
3248,0,0.997683048248291,Negative,bagus klau murah dikit tiket donk
2981,0,0.9999340772628784,Negative,pesan ticket inap hotel nya tolak bekerjasama refund parah
6586,1,0.999829649925232,Positive,terima kasih suka beli tiket pesawat aplikasi
1757,0,0.99994158744812,Negative,loading lama banget sih padahal jaring bagus
5146,0,0.9999346733093262,Negative,maaf sya hapus gk nya cukup sekali aja make nya uninstal
6055,0,0.999903917312622,Negative,cukup baik mudah pakai aplikasi
4961,0,0.9998817443847656,Negative,kecewa beli tiket pesawat harga ribu pas bayar jadi robu nyata asuransi includekan minta
2347,0,0.9999279975891112,Negative,aplikasi terlalu lambat loading pertama aja bagus lama lambat sekali lebih baik uninstal
663,1,0.9995341300964355,Positive,sangat praktis bantu laku jalan
4155,1,0.994317591190338,Positive,terima kasih sdh byk bantu banyak pilih pesawat dar saran mohon tambah rute terbang yg dulu sdh pernah bengkulu malang malang bengkulu lubuk linggau malang malang lubuk linggau kl memang bukan wilayah mohon sampai kpd pihak maskapai mksh
150,1,0.9997139573097228,Positive,the best banyak diskon langgan baik tiket pesawat maupun hotel
2555,0,0.9999032020568848,Negative,top markotop deh pokok lanjut tingkat
345,0,0.999925971031189,Negative,koq ngga langsung pemberitahuan sdh bayar via wacmaupun email
6747,0,0.9999116659164428,Negative,mau refund potong besar bgt sangat kecewa
4404,0,0.9999207258224488,Negative,ga download paket bahasa indonesia disconnect terus pas mau download
3162,1,0.9997572302818298,Positive,suka karna mudah cari rumah baring baring sukses selalu nb pesan kasih harga yg setandar jangan cari sempat butuh terimakasih
4787,0,0.9999321699142456,Negative,iklan sangat ganggu dilam google iklan penuh sulit scroll lama uninstal ni
3968,1,0.999847412109375,Positive,moga dpt paylater dr sgt sng pakai aplikasi in
4185,1,0.9977790713310242,Positive,sangat bantu cari tiket pesawat maupun hotel
4824,0,0.9997380375862122,Negative,app yg mudah banyak promo nyaris ga bug tahan tingkat trs
6840,0,0.9999297857284546,Negative,sangat kecewa refund padahal guna jasa rental sebut rugi tim support sangat lama beri jawab buruk kembali bijak refundnya
1822,0,0.9999006986618042,Negative,bisa ubah jadwal free he he he
1316,0,0.9998193383216858,Negative,kak gmna point nya masuk kak udh beli tiket kereta api tiket hotel tiket travel tpi poin nya gak yg masuk kak
4342,1,0.99939227104187,Positive,cara mudah utk cari hotel mana
114,0,0.9999123811721802,Negative,customer service buruk balas aplikasi jelek
4440,1,0.9998494386672974,Positive,thanks for make our easy to travel and more inovation for your promo
4679,0,0.9999330043792723,Negative,update mulu ga udah nya
6354,1,0.9979715943336488,Positive,sangat muas muda dapat tiket
3437,0,0.9998149275779724,Negative,sudh sih cache data on kenceng mas dgan jaring trus aplikasi yg aman aja buka
651,1,0.9996860027313232,Positive,sangat bantu semua makin mudah
6500,0,0.9999351501464844,Negative,mending info boking inap gk jelas hapus rugi
4370,1,0.9992595314979552,Positive,keren sangat bantu kondisi krusial love
4558,0,0.9998989105224608,Negative,aplikasi jd susah masa mau update no hp gk trus coba log out pas masuk pilih cara no hp apa email pas klik salah satu akunne beda padahal pas daftr akun pakai email sm no harusmya pas login pakai email no sama pas daftr akun harus sama ko beda
3312,0,0.999937891960144,Negative,punya paylater gk pake limit padahal chat cs isi cuma bot hadeh
1810,1,0.9995126724243164,Positive,the best aplikasi booking hotel
3457,0,0.9999178647994996,Negative,kali pesan hotel via masalah masalah hotel bekerka sama booking bayar nyata hotel room penuh
3984,0,0.9999125003814696,Negative,treveloka ko bayar pake bni mare
3813,0,0.999914050102234,Negative,kok menu tiket bioskop kalaupun kok buat aga daftar apa kenadal
2106,0,0.9999312162399292,Negative,temu lambat proses transaksi refund atau bayar lain padahal admin nya proses nya jalan hari tunggu hari respon pihak sangat kecewa
2690,0,0.9999074935913086,Negative,sangat kecewa dgn layan kendala refund proses aproval riwayat refund kosong hr sesuai ketentua malah tambah x jam ckckckckck
2363,1,0.9997202754020692,Positive,proses mesan mudah cepat banyak fitur nya mulai terbang tiket kereta hotel hingga destinasi wahana rekreasi keluarga
864,0,0.9998862743377686,Negative,kreen dg harga masa aktip trmks
2622,0,0.9999125003814696,Negative,terlalu banyak iklan sisip bagus tampil awal awal aplikasi
6953,0,0.9999237060546876,Negative,mudah sesuai expetasi kamar layan nya
5718,0,0.9999123811721802,Negative,x daftar paylater gagal padahal transaksi guna mending hapus pindah aplikasi lebih mudah murah
4187,0,0.9999194145202636,Negative,mau daftar paylater bikin repot pk sim paspor padahal ktp ad apa ktp d indonesia ni
5145,0,0.999903440475464,Negative,halo tim tagih yg mengatasnamakan akun transaksi paylater tunggak apa
5029,1,0.9927527904510498,Positive,aplikasi yg sangat mudah beli tiket promo nya sering lah
6019,0,0.9999303817749025,Negative,mau pesan tiket pesawat proses y lama banget
3376,1,0.9996424913406372,Positive,sangat bantu cari hotel yg banyak discount
4421,1,0.9990965127944946,Positive,sangat bantu libur lebih mudah
3883,0,0.9995155334472656,Negative,mantap gak ribet atur jadwal urus
415,0,0.9999016523361206,Negative,knp sich saldo uang gk tarik no rekening lgi coba donk tari lgi
5612,0,0.9999243021011353,Negative,minggu sekali minta update hadeh
2035,0,0.9998644590377808,Negative,mau bicara cs susah telpon kali yg pon selalu komputer baik cs dulu
4247,0,0.9999396800994872,Negative,burukkk sekali layan masa reschwdulen aja jam parah kapok langsung uninstal
4279,0,0.9996894598007202,Negative,refund uang yg kembali rugi
3224,0,0.9998390674591064,Negative,uuminggu ac no gt ay i q q be b et xvkko cum eo q h d dvd mo o dq q qui la num i i o l qrk ek kk
3441,0,0.9999356269836426,Negative,boxing bis ga sesuai tuju padahal aplikasi nya tuju nya udah bener jelas guna baru kaya blm tahu terimakasih
3849,1,0.5504558682441711,Positive,aplikasi gampang buat cari tempat nginap
4791,0,0.9999003410339355,Negative,kerja aplikasi gak bagus bukti hampir semua ksh bintang yg slh dg aplikasi uninstall
4852,0,0.9878835082054138,Negative,baru pertama makek smoga amanah
5417,0,0.9998323917388916,Negative,gak usah sok sok an masang iklan banyak voucer voucer gada yg pake notemerahnya voucer hbs
3196,0,0.9999408721923828,Negative,lama brlanggangan refund selalu gagal proses masuk pin sungguh sangat kecewa taat tentu sistem sistem sendiri sulit sungguh sial
5961,1,0.9998505115509032,Positive,sy sgt puas layan baik pesan tiket ubah jadwal maupun refund proses dgn cepat baik terima kasih happy anniversary god bless you and success always for you and staffs aamiin
3090,0,0.999479591846466,Negative,semenjak d ufade tambah lot trus vocer guna sedikit tong dong pihak traviloka kerja sama mudah masyarakat pulang pergi mana aja satu coba kasi harga promo persen murah berapa tahun pakai aplikasi tetap aja gtuw aja
2629,1,0.996224045753479,Positive,so far so good lah
2569,0,0.991299569606781,Negative,sangat mudah gampang pergi aplikasi
1701,0,0.9998643398284912,Negative,bayar sulit qris gerai dekat sulit maksimal lebih kali bayar guna bca mandiri
964,1,0.9997215867042542,Positive,sangat bantu cari hotel senang rating hotel atas saran total jumlah harga kamar pesan malam inap mudah cari hotel sesuai budget lama inap moga makin banyak inap daerah pencil gabung
287,0,0.9998574256896972,Negative,proses cepat perlu aksih diacount khusus langgan setia trevel loka
5797,0,0.9998958110809326,Negative,biasa transaksi pake hotel ga sedia kamar hotel ygkita ingin selalu sempat harga diskon
1652,1,0.9997978806495668,Positive,trimakasih sangat bantu semua jadi lebih mudah
1503,1,0.998526692390442,Positive,pernah pakai in syaa allah amanah
689,1,0.9997695088386536,Positive,sangat bantu pesan tiket pesawat terima kasih
3836,0,0.999904990196228,Negative,jangan percaya iklan promo promonya omong kosong voucher klaim syarat penuh pas kupon dimasukin kaga
6030,1,0.99966561794281,Positive,terimakasih mudah jalan moga jadi baik
4982,0,0.9999212026596068,Negative,sangat kecewa mesan udah beehasil bayar tp dr pihak hotel terima pesan dr alhasih uang layang bayar oihak hitl bukti tp trveloka hapus mesan padahal bayar hasil uang saya
4894,1,0.99888676404953,Positive,baru pertama pakai moga senang
2134,0,0.9998700618743896,Negative,kecewa sama beli tiket cancel sama air asia harga jt masa cuma balik rb kalo cancel terbang balik lah duit kalo gitu cancel aja semua terbang biar makin kaya terbang indonesia makan uang halal
242,1,0.96845680475235,Positive,sangat bantu mesan tiket booking hotel good job
4710,0,0.999931573867798,Negative,akun email disalahgunakan pihak verifikasi bahkan poto ktp swafoto ktp aneh masa guna email
3149,0,0.9998225569725036,Negative,sekarang aplikasi lot banget buka padahal versi update jaring jg normal utk buka apk padahal butuh sekali bantu ada fitur paylaternya utk beli tiket developer benah guna setia kecewa soal
5216,0,0.9999263286590576,Negative,apa paylater kok mau daftar selalu gagal muat server terus gak mending uninstall aja
6538,0,0.9999361038208008,Negative,parah banget pihak terkwsan lempar masalah hadap maskapai lapor acc dah malas siap jadi pihak penting uang layan bintang
1020,0,0.9992402791976928,Negative,sy ganti jadi bintang e tiket akhir muncul terimakasih atas bantu
140,1,0.9997445940971376,Positive,cepat proses gampang pakai apk nya
6665,0,0.999909520149231,Negative,gimana voucer apps hari hotel jam pikir mau booking cewek mau tidur lebih jam kok malah sulit uda kasih jalan tengah refund aja malah riweh cs telf lgs mati telf perhati apa perlu ss semua voucer apps hari hotel cm jam perlu catat konsumen sblm trf kan liat voucer voucer tulis hari kalau apps nyala konsumen arti apps miskomunikasi hotel perlu evaluasi
2376,1,0.999805986881256,Positive,moga allah subbhanahuwataa ala beri mudah berkah
6316,0,0.9998830556869508,Negative,d update kok d buka
5083,0,0.9999313354492188,Negative,payah erortt terus mau reshedule
3568,1,0.9998331069946288,Positive,mantap aplikasi sdh lama tau ui nya keren ux nya keren
6070,0,0.9999133348464966,Negative,ko aku kena tipu yah jelas
2639,0,0.9999276399612428,Negative,aplikasi jelek error melulu tiap klik cari isi maap doank payah
725,1,0.9998505115509032,Positive,teman libur mana selalu pakai aplikasi tiket kereta api hotel nyaman tempat wisata love
3337,0,0.9998090863227844,Negative,transfers hasil waktu confirmasi pesan habis uang dua kali pesan sini
1712,0,0.9999043941497804,Negative,bayar coba toko ritail kaya alfa n indomaret kayak enak repot kalau mau bayar
2414,0,0.9999345541000366,Negative,gk oke skarang jaring lot dikit aja gk proses suruh coba kabur daahhh
2747,0,0.9999173879623412,Negative,kecewa sm masa cek hotel beda tanggal selalu status kamar sedia kalau pakai akun kamar sedia payah nih mending sen voucher hotel aku haha
6318,1,0.887840747833252,Positive,sangat mudah cepat utk transaksi
5633,0,0.9971603155136108,Negative,alhamdulillah mntapp min mkasih bnyakk
2609,1,0.9996308088302612,Positive,lebih mudah beli tiket pesawat
1543,0,0.9999281167984008,Negative,eats kok ga buka padahal update terus dong baik kalau ga baik hapus aja eats nya
3986,0,0.999926209449768,Negative,pecat staff it mau order ticket pesawat sms otp kunjung masuk
2976,1,0.9995999932289124,Positive,sekarang ajak kerja sama baik yaa dongg balikin dulu playstore
6996,0,0.9995660185813904,Negative,dulu check in online mudah sekarang makin lama makin sulit wibsite la bandara la lebih apa mesti uang ubah jam aja mesti bayar asuransi aja bukan tanggung maskapai mesti yg bayar apa beda nya
2202,0,0.9999347925186156,Negative,mana nomor telp cs yg telpon via suara kok susah x mahal x suara mau bicara aja gak
437,1,0.9979362487792968,Positive,sangat mudah laku transaksi sangat bantu jalan yg rencana
1557,1,0.9998173117637634,Positive,semua jadi mudah sukses maju selalu
6629,0,0.9999325275421144,Negative,upgrade sekarang harga nya malah makin tinggi gatau pilih hotel justru jelek
3530,0,0.9999343156814576,Negative,kok hilang menu check in online nya
2160,0,0.9999344348907472,Negative,prioritas customer rasa gak istimewah nya aplikasi sangat buruk chat layan robot minta proses aju refund becus parah bener
6657,0,0.9998412132263184,Negative,anggota baru jadi coba dulu klo baru kasi bintang
344,0,0.9999116659164428,Negative,list tiket update tiket habis list alhasil kali gagal beli tiket semesta spider man tumpas jahat sini developer jadi musuh nya spiderman
3085,1,0.9989376664161682,Positive,sya ksih bintang satu aja krna ken coba aja dulu klo apl nya bgus nnti sya beri bintang dehh
6927,0,0.9999364614486694,Negative,limit gak pakai terus dpt notif terus biar pake limit kan aneh refundnya lamaaaaaaaaaaaaaaaaaa banget
6649,1,0.997408092021942,Positive,waktu alih aplikasi yg lbh baik cepat mudah akurat terpecaya singkat waktu refundnya
2700,0,0.9999080896377563,Negative,mantap cuma mau daftar paylaternya ribet
1820,0,0.999692678451538,Negative,guna tahun arti tahun sama makin praktis
4636,0,0.9999290704727172,Negative,sangat kecewa mesan refund tpi tetap muncul tagih selesai terang refund hari sama malah suruh bayar bunga sangat masuk akal
4821,0,0.9999364614486694,Negative,sistem paylaternya parah banget udh bayar tagih aja telpon suruh bayar
53,0,0.9994351267814636,Negative,layan cepat lebih efisien bagus
1506,0,0.9999287128448486,Negative,update jadi sering keluar sendiri buka aplikasi nya
1055,0,0.9999045133590698,Negative,mau login pakai no telpon karna email yg dipake akun aktif ingat password nya niat mau ganti email akun
3885,0,0.9999103546142578,Negative,kurang lengkap mncari tiket bus cari tera tiket bus haryanto yg cari sinar jaya
4353,0,0.999907612800598,Negative,akun susah akses mandeg logo burung uninstal dulu kemudian instal baru beberapakali alami jadi nyaman akses kalau terus terus kalau perangkat bukan sekian banyak app suka ngadat
6071,0,0.999910831451416,Negative,mau upload dokumen buat paylater gak gagal terus padahal data udah bener jelas
2459,0,0.9996839761734008,Negative,aneh yg lebih bnyk guna virtual account bayar tepat waktu virtual nya tau gabisa trs paylater gak dipake buta hotel bulan aja limit turun pdhl byr selalu tepat waktu min gak smua org libur tiap bulan diperbaikin sistem bayar ontime selalu tiba turun level gegara gak pake hotel tiket lain
5717,1,0.9995488524436952,Positive,banyak pilih banyak diskon mudah guna
6525,0,0.999927282333374,Negative,ket jamin uang mesan kereta api ttp aja gabisa refund lewat apk kai tlp pihak kai itu susah sesuai prosedir kainya lah ga kontribusi bantu refund nya
2453,0,0.9994227886199952,Negative,mudah aplikasi mudah peng operasional
3091,1,0.9998138546943665,Positive,keren pokokx semua urus beres dgn
626,0,0.9999147653579712,Negative,aplikasi gak jls asik update muluk jls kagak begok
3260,0,0.999918818473816,Negative,aku sen hotel udah batalin sama pihak sana ga yg jaga konfirmasi treveloka ku batalin tulis uang balik tgl sampe kagak tf an lol
5533,0,0.999854326248169,Negative,kecewa sekali limit paylatter rangin yg awal nya jt skrg jdi jt aja padahal selalu bayar tepat waktu
941,0,0.9946882724761964,Negative,pernah pakai jadi kasi aja dlu
1303,1,0.9998478889465332,Positive,keren banget it just works i have a great time using this app as a service
6541,1,0.92606920003891,Positive,sumpah aplikasi baik mesan tiket pesawat hotel lama pakai aplikasi hari haru proses kembali dana tiket yg batal maskapai benar fasilitas baik banyak terima kasih team sukses selalu tahan baik
3831,0,0.9375228881835938,Negative,apa maksud developer mengupdate aplikasi tiap hari biar rating downloadnya tinggi gitu
1878,0,0.9998472929000854,Negative,sangat mudah cepat proses reservasi terima kasih
4925,0,0.9999094009399414,Negative,gara update apk searching ketawain aja lah wkwkwkwk
3769,1,0.9996898174285888,Positive,sangat mudah kan beli tiket pesawat
2771,0,0.9999384880065918,Negative,beberapa kali gak percaya capek beli tiket habis waktu mulai ketidakmampuan beri e tiket padahal bayar sampe molor hari lebih sampe janji reschedule nyata ruwet molor tele urus jadi ribet pake mending beli langsung maskapai nya pihak kereta api nya langsung
6092,0,0.9999197721481324,Negative,chek in online sekarang ga upgrade chek in via skrg apk versi
2759,0,0.9985741376876832,Negative,paling the best pesan gampang refundnya gampang tahan
4534,0,0.9999127388000488,Negative,dr td buka aplikasi loading mulu
4384,0,0.9999254941940308,Negative,sangat kecewa rugi customers beli tiket bus mau rubah jadwal tgl gak mana udah bayar sangatt rugi
6311,1,0.99970144033432,Positive,aplikasi yg selalu setia tani aku inap hotel cari tiket ka maupun pesawat layan cepat pesan selalu sesuai dgn yg aku pilih pernah aku salah transfer kurang kode booking aku chat nya fast respon banget alhamdulillah kamar yg aku pesan aku bayar kurang transfer kode booking nya terimakasih tahan tingkat terus layan yg baik
6919,1,0.9996695518493652,Positive,jangan lupa update beli po bus malam rosalia indah juragan
1893,0,0.9998760223388672,Negative,kali beli tiket pesawat sini yg kecewa
90,0,0.999916672706604,Negative,kecewa pesan hotel bayar tiba pihak e voucher gagal terbit proses refundnya sd hari kerja konsumen harus proses refund wajib langsung masuk rekening hari karna salah pihak nya customer servicenya solusi
1370,0,0.999924659729004,Negative,masuk data diri tumpang padahal belum
4641,0,0.999868869781494,Negative,ubah biaya seat booking jadi bayar apa salah dg sistem
4774,0,0.999869704246521,Negative,aplikasi gak dulu waktu pakai wifi seluruh menu promosi gak muncul alas dapat masalah koneksi pakai paket data seluruh menu tadi muncul semua kembali mula donk
6230,0,0.9999169111251832,Negative,ribet gak check in online
1320,0,0.9998427629470824,Negative,baru update lgi minta update update aplikasi terus klo blm fix jngan share biar update bulan sekali lah
1618,0,0.9998936653137208,Negative,jossss recommended pesan apa ribett
1751,0,0.9479807615280152,Negative,lama baik ajj paylater ny saran nh utk bunga ny jgn mahal donk
802,0,0.9998995065689088,Negative,kok gabisa buka apk nya gmna pdhal udah update
3310,0,0.9998394250869752,Negative,luas bagus harga high season
4488,0,0.9998898506164552,Negative,kaga jelas buat apa paylater klw gx pake mah percuma kaga jelas
5607,0,0.9999102354049684,Negative,kenpa skrng gk beli tiket bisokop lg sedih banyak yg hilang dr treveloka
3761,0,0.9998716115951538,Negative,harga tiket awal ambil orang arti proses kok harga yg bayar jadi apa apa masalah kok jauh beda servis tahun belum
6802,1,0.992228090763092,Positive,nice app moga makin byk promonya
348,0,0.9998883008956908,Negative,terbang batal enak hati lion air harga tiket waktu pesan jauh hari lebih murah harga tiket hari h maaf kalian lion air hilang langgan kapok pakai kalian
3743,0,0.9999154806137084,Negative,aplikasih emang tdk sedia tiket kapal laut
3900,1,0.9985722303390504,Positive,sangat mudah mesan guna kode promo banyak promonya
3964,0,0.9998095631599426,Negative,terlalu sedikit waktu guna bayar
5572,0,0.999907612800598,Negative,udah aju refund malah tolak alasanya rescheduled padahal minta reschedule aju refund hari stelah aju refund tolak notifikasi maskapai ubah jadwal jangan tipu
4756,0,0.9998892545700072,Negative,bank bsi to long masuk moda bayar dong
2478,1,0.9995347261428832,Positive,alhamdulillah bagus terus smoga bnyk diskon utama customer yg mungkin sdh tahan pakai aplikasi brp tahun
6259,0,0.9999264478683472,Negative,sangat kecewa dgnmu jadi paksa unistallll
3697,0,0.9999252557754515,Negative,kok sekarang jadi susah sen tiket kereta tukisannya layan rute padahal sen buat bulan mei bantu gimana
599,0,0.99992573261261,Negative,pesan tiket gwk bal bayar lunas tiket keluar keluar komplain malah jawab tiket prioritas keluar hari dekat keburu pulang
3989,1,0.99983549118042,Positive,thanks sy selalu pakai utk layan tiket jalan
6389,0,0.9997166991233826,Negative,baru pertama kali download apk dapet telpon karna tagih bayar jasa min
6993,0,0.9999332427978516,Negative,limit paylater kok turun kecewaaa
2858,0,0.9999338388442992,Negative,makin jelas limit jadi kurang aplikasi jadi lot kecewa berat langgan update versi baru kendala lambat bayar tagih pernah kok turun limit nya
2092,1,0.999582827091217,Positive,sip puas layan harga pas
2510,0,0.9997544884681702,Negative,tingkat desen aplikasi nya trim
4426,1,0.9998090863227844,Positive,terima kasih atas bantu kerja sama
4705,0,0.9999433755874634,Negative,minta baru terus harga tiket stak mulu
5816,0,0.9999330043792723,Negative,sipppp pokok udh gak pernah hatiii
4591,0,0.99992036819458,Negative,laku kupon gak masuk akal
1796,0,0.9997633099555968,Negative,filipus nainggolan hottua ed ganteng
